barangay_Res,date,count_Exposed,count_Infectious,count_Recovered,count_Specimen_age_9_below,count_Specimen_age_10_17,count_Specimen_age_18_39,count_Specimen_age_40_59,count_Specimen_age_60_79,count_Specimen_age_80_above,count_Conf_age_9_below,count_Conf_age_10_17,count_Conf_age_18_39,count_Conf_age_40_59,count_Conf_age_60_79,count_Conf_age_80_above,count_Reco_age_9_below,count_Reco_age_10_17,count_Reco_age_18_39,count_Reco_age_40_59,count_Reco_age_60_79,count_Reco_age_80_above,count_Specimen_Unknown,count_Conf_Unknown,count_Reco_Unknown
Narra,2022-02-19,0,2,83,0,0,0,0,0,0,2,0,0,0,0,0,5,1,45,25,6,1,0,0,0
Narra,2022-02-20,0,2,83,0,0,0,0,0,0,2,0,0,0,0,0,5,1,45,25,6,1,0,0,0
Narra,2022-02-21,0,2,83,0,0,0,0,0,0,2,0,0,0,0,0,5,1,45,25,6,1,0,0,0
Narra,2022-02-22,0,2,83,0,0,0,0,0,0,2,0,0,0,0,0,5,1,45,25,6,1,0,0,0
Narra,2022-02-23,0,2,83,0,0,0,0,0,0,2,0,0,0,0,0,5,1,45,25,6,1,0,0,0
Narra,2022-02-24,0,1,84,0,0,0,0,0,0,1,0,0,0,0,0,6,1,45,25,6,1,0,0,0
Narra,2022-02-25,0,1,84,0,0,0,0,0,0,1,0,0,0,0,0,6,1,45,25,6,1,0,0,0
Narra,2022-02-26,0,1,84,0,0,0,0,0,0,1,0,0,0,0,0,6,1,45,25,6,1,0,0,0
Narra,2022-02-27,0,1,84,0,0,0,0,0,0,1,0,0,0,0,0,6,1,45,25,6,1,0,0,0
Narra,2022-02-28,0,1,84,0,0,0,0,0,0,1,0,0,0,0,0,6,1,45,25,6,1,0,0,0
Narra,2022-03-01,0,1,84,0,0,0,0,0,0,1,0,0,0,0,0,6,1,45,25,6,1,0,0,0
Narra,2022-03-02,0,1,84,0,0,0,0,0,0,1,0,0,0,0,0,6,1,45,25,6,1,0,0,0
Narra,2022-03-03,1,1,84,0,0,1,0,0,0,1,0,0,0,0,0,6,1,45,25,6,1,0,0,0
Narra,2022-03-04,1,1,84,0,0,1,0,0,0,1,0,0,0,0,0,6,1,45,25,6,1,0,0,0
Narra,2022-03-05,0,2,84,0,0,0,0,0,0,1,0,1,0,0,0,6,1,45,25,6,1,0,0,0
Narra,2022-03-06,0,2,84,0,0,0,0,0,0,1,0,1,0,0,0,6,1,45,25,6,1,0,0,0
Narra,2022-03-07,0,2,84,0,0,0,0,0,0,1,0,1,0,0,0,6,1,45,25,6,1,0,0,0
Narra,2022-03-08,0,2,84,0,0,0,0,0,0,1,0,1,0,0,0,6,1,45,25,6,1,0,0,0
Narra,2022-03-09,0,2,84,0,0,0,0,0,0,1,0,1,0,0,0,6,1,45,25,6,1,0,0,0
Narra,2022-03-10,0,2,84,0,0,0,0,0,0,1,0,1,0,0,0,6,1,45,25,6,1,0,0,0
Narra,2022-03-11,0,2,84,0,0,0,0,0,0,1,0,1,0,0,0,6,1,45,25,6,1,0,0,0
Narra,2022-03-12,0,2,84,0,0,0,0,0,0,1,0,1,0,0,0,6,1,45,25,6,1,0,0,0
Narra,2022-03-13,0,2,84,0,0,0,0,0,0,1,0,1,0,0,0,6,1,45,25,6,1,0,0,0
Narra,2022-03-14,0,2,84,0,0,0,0,0,0,1,0,1,0,0,0,6,1,45,25,6,1,0,0,0
Narra,2022-03-15,0,1,85,0,0,0,0,0,0,1,0,0,0,0,0,6,1,46,25,6,1,0,0,0
Narra,2022-03-16,0,1,85,0,0,0,0,0,0,1,0,0,0,0,0,6,1,46,25,6,1,0,0,0
Narra,2022-03-17,0,1,85,0,0,0,0,0,0,1,0,0,0,0,0,6,1,46,25,6,1,0,0,0
Narra,2022-03-18,0,1,85,0,0,0,0,0,0,1,0,0,0,0,0,6,1,46,25,6,1,0,0,0
Narra,2022-03-19,0,1,85,0,0,0,0,0,0,1,0,0,0,0,0,6,1,46,25,6,1,0,0,0
Narra,2022-03-20,0,1,85,0,0,0,0,0,0,1,0,0,0,0,0,6,1,46,25,6,1,0,0,0
Narra,2022-03-21,0,1,85,0,0,0,0,0,0,1,0,0,0,0,0,6,1,46,25,6,1,0,0,0
Narra,2022-03-22,0,1,85,0,0,0,0,0,0,1,0,0,0,0,0,6,1,46,25,6,1,0,0,0
Narra,2022-03-23,0,1,85,0,0,0,0,0,0,1,0,0,0,0,0,6,1,46,25,6,1,0,0,0
Narra,2022-03-24,0,1,85,0,0,0,0,0,0,1,0,0,0,0,0,6,1,46,25,6,1,0,0,0
Narra,2022-03-25,0,1,85,0,0,0,0,0,0,1,0,0,0,0,0,6,1,46,25,6,1,0,0,0
Narra,2022-03-26,0,1,85,0,0,0,0,0,0,1,0,0,0,0,0,6,1,46,25,6,1,0,0,0
Narra,2022-03-27,0,1,85,0,0,0,0,0,0,1,0,0,0,0,0,6,1,46,25,6,1,0,0,0
Narra,2022-03-28,0,1,85,0,0,0,0,0,0,1,0,0,0,0,0,6,1,46,25,6,1,0,0,0
Narra,2022-03-29,0,1,85,0,0,0,0,0,0,1,0,0,0,0,0,6,1,46,25,6,1,0,0,0
Narra,2022-03-30,0,1,85,0,0,0,0,0,0,1,0,0,0,0,0,6,1,46,25,6,1,0,0,0
Narra,2022-03-31,0,1,85,0,0,0,0,0,0,1,0,0,0,0,0,6,1,46,25,6,1,0,0,0
Narra,2022-04-01,0,1,85,0,0,0,0,0,0,1,0,0,0,0,0,6,1,46,25,6,1,0,0,0
Narra,2022-04-02,0,1,85,0,0,0,0,0,0,1,0,0,0,0,0,6,1,46,25,6,1,0,0,0
Narra,2022-04-03,0,1,85,0,0,0,0,0,0,1,0,0,0,0,0,6,1,46,25,6,1,0,0,0
Narra,2022-04-04,0,1,85,0,0,0,0,0,0,1,0,0,0,0,0,6,1,46,25,6,1,0,0,0
Narra,2022-04-05,0,1,85,0,0,0,0,0,0,1,0,0,0,0,0,6,1,46,25,6,1,0,0,0
Narra,2022-04-06,2,1,85,0,1,1,0,0,0,1,0,0,0,0,0,6,1,46,25,6,1,0,0,0
Narra,2022-04-07,2,1,85,0,1,1,0,0,0,1,0,0,0,0,0,6,1,46,25,6,1,0,0,0
Narra,2022-04-08,2,1,85,0,1,1,0,0,0,1,0,0,0,0,0,6,1,46,25,6,1,0,0,0
Narra,2022-04-09,0,3,85,0,0,0,0,0,0,1,1,1,0,0,0,6,1,46,25,6,1,0,0,0
Narra,2022-04-10,0,3,85,0,0,0,0,0,0,1,1,1,0,0,0,6,1,46,25,6,1,0,0,0
Narra,2022-04-11,0,3,85,0,0,0,0,0,0,1,1,1,0,0,0,6,1,46,25,6,1,0,0,0
Narra,2022-04-12,0,3,85,0,0,0,0,0,0,1,1,1,0,0,0,6,1,46,25,6,1,0,0,0
Narra,2022-04-13,0,3,85,0,0,0,0,0,0,1,1,1,0,0,0,6,1,46,25,6,1,0,0,0
Narra,2022-04-14,0,3,85,0,0,0,0,0,0,1,1,1,0,0,0,6,1,46,25,6,1,0,0,0
Narra,2022-04-15,0,3,85,0,0,0,0,0,0,1,1,1,0,0,0,6,1,46,25,6,1,0,0,0
Narra,2022-04-16,0,3,85,0,0,0,0,0,0,1,1,1,0,0,0,6,1,46,25,6,1,0,0,0
Narra,2022-04-17,0,3,85,0,0,0,0,0,0,1,1,1,0,0,0,6,1,46,25,6,1,0,0,0
Narra,2022-04-18,0,1,87,0,0,0,0,0,0,1,0,0,0,0,0,6,2,47,25,6,1,0,0,0
Narra,2022-04-19,0,1,87,0,0,0,0,0,0,1,0,0,0,0,0,6,2,47,25,6,1,0,0,0
Narra,2022-04-20,1,1,87,0,0,0,1,0,0,1,0,0,0,0,0,6,2,47,25,6,1,0,0,0
Narra,2022-04-21,1,1,87,0,0,0,1,0,0,1,0,0,0,0,0,6,2,47,25,6,1,0,0,0
Narra,2022-04-22,1,1,87,0,0,0,1,0,0,1,0,0,0,0,0,6,2,47,25,6,1,0,0,0
Narra,2022-04-23,1,1,87,0,0,0,1,0,0,1,0,0,0,0,0,6,2,47,25,6,1,0,0,0
Narra,2022-04-24,1,1,87,0,0,0,1,0,0,1,0,0,0,0,0,6,2,47,25,6,1,0,0,0
Narra,2022-04-25,1,1,87,0,0,0,1,0,0,1,0,0,0,0,0,6,2,47,25,6,1,0,0,0
Narra,2022-04-26,1,1,87,0,0,0,1,0,0,1,0,0,0,0,0,6,2,47,25,6,1,0,0,0
Narra,2022-04-27,1,1,87,0,0,0,1,0,0,1,0,0,0,0,0,6,2,47,25,6,1,0,0,0
Narra,2022-04-28,1,1,87,0,0,0,1,0,0,1,0,0,0,0,0,6,2,47,25,6,1,0,0,0
Narra,2022-04-29,1,1,87,0,0,0,1,0,0,1,0,0,0,0,0,6,2,47,25,6,1,0,0,0
Narra,2022-04-30,1,1,87,0,0,0,1,0,0,1,0,0,0,0,0,6,2,47,25,6,1,0,0,0
Narra,2022-05-01,1,1,87,0,0,0,1,0,0,1,0,0,0,0,0,6,2,47,25,6,1,0,0,0
Narra,2022-05-02,1,1,87,0,0,0,1,0,0,1,0,0,0,0,0,6,2,47,25,6,1,0,0,0
Narra,2022-05-03,1,1,87,0,0,0,1,0,0,1,0,0,0,0,0,6,2,47,25,6,1,0,0,0
Narra,2022-05-04,1,1,87,0,0,0,1,0,0,1,0,0,0,0,0,6,2,47,25,6,1,0,0,0
Narra,2022-05-05,1,1,87,0,0,0,1,0,0,1,0,0,0,0,0,6,2,47,25,6,1,0,0,0
Narra,2022-05-06,1,1,87,0,0,0,1,0,0,1,0,0,0,0,0,6,2,47,25,6,1,0,0,0
Narra,2022-05-07,1,1,87,0,0,0,1,0,0,1,0,0,0,0,0,6,2,47,25,6,1,0,0,0
Narra,2022-05-08,1,0,88,0,0,0,1,0,0,0,0,0,0,0,0,7,2,47,25,6,1,0,0,0
Narra,2022-05-09,1,0,88,0,0,0,1,0,0,0,0,0,0,0,0,7,2,47,25,6,1,0,0,0
Narra,2022-05-10,1,0,88,0,0,0,1,0,0,0,0,0,0,0,0,7,2,47,25,6,1,0,0,0
Narra,2022-05-11,1,0,88,0,0,0,1,0,0,0,0,0,0,0,0,7,2,47,25,6,1,0,0,0
Narra,2022-05-12,1,0,88,0,0,0,1,0,0,0,0,0,0,0,0,7,2,47,25,6,1,0,0,0
Narra,2022-05-13,1,0,88,0,0,0,1,0,0,0,0,0,0,0,0,7,2,47,25,6,1,0,0,0
Narra,2022-05-14,1,0,88,0,0,0,1,0,0,0,0,0,0,0,0,7,2,47,25,6,1,0,0,0
Narra,2022-05-15,1,0,88,0,0,0,1,0,0,0,0,0,0,0,0,7,2,47,25,6,1,0,0,0
Narra,2022-05-16,1,0,88,0,0,0,1,0,0,0,0,0,0,0,0,7,2,47,25,6,1,0,0,0
Narra,2022-05-17,1,0,88,0,0,0,1,0,0,0,0,0,0,0,0,7,2,47,25,6,1,0,0,0
Narra,2022-05-18,1,0,88,0,0,0,1,0,0,0,0,0,0,0,0,7,2,47,25,6,1,0,0,0
Narra,2022-05-19,1,0,88,0,0,0,1,0,0,0,0,0,0,0,0,7,2,47,25,6,1,0,0,0
Narra,2022-05-20,1,0,88,0,0,0,1,0,0,0,0,0,0,0,0,7,2,47,25,6,1,0,0,0
Narra,2022-05-21,1,0,88,0,0,0,1,0,0,0,0,0,0,0,0,7,2,47,25,6,1,0,0,0
Narra,2022-05-22,1,0,88,0,0,0,1,0,0,0,0,0,0,0,0,7,2,47,25,6,1,0,0,0
Narra,2022-05-23,1,0,88,0,0,0,1,0,0,0,0,0,0,0,0,7,2,47,25,6,1,0,0,0
Narra,2022-05-24,1,0,88,0,0,0,1,0,0,0,0,0,0,0,0,7,2,47,25,6,1,0,0,0
Narra,2022-05-25,1,0,88,0,0,0,1,0,0,0,0,0,0,0,0,7,2,47,25,6,1,0,0,0
Narra,2022-05-26,1,0,88,0,0,0,1,0,0,0,0,0,0,0,0,7,2,47,25,6,1,0,0,0
Narra,2022-05-27,1,0,88,0,0,0,1,0,0,0,0,0,0,0,0,7,2,47,25,6,1,0,0,0
Narra,2022-05-28,1,0,88,0,0,0,1,0,0,0,0,0,0,0,0,7,2,47,25,6,1,0,0,0
Narra,2022-05-29,1,0,88,0,0,0,1,0,0,0,0,0,0,0,0,7,2,47,25,6,1,0,0,0
Narra,2022-05-30,1,0,88,0,0,0,1,0,0,0,0,0,0,0,0,7,2,47,25,6,1,0,0,0
Narra,2022-05-31,1,0,88,0,0,0,1,0,0,0,0,0,0,0,0,7,2,47,25,6,1,0,0,0
Narra,2022-06-01,1,0,88,0,0,0,1,0,0,0,0,0,0,0,0,7,2,47,25,6,1,0,0,0
Narra,2022-06-02,1,0,88,0,0,0,1,0,0,0,0,0,0,0,0,7,2,47,25,6,1,0,0,0
Narra,2022-06-03,1,0,88,0,0,0,1,0,0,0,0,0,0,0,0,7,2,47,25,6,1,0,0,0
Narra,2022-06-04,1,0,88,0,0,0,1,0,0,0,0,0,0,0,0,7,2,47,25,6,1,0,0,0
Narra,2022-06-05,1,0,88,0,0,0,1,0,0,0,0,0,0,0,0,7,2,47,25,6,1,0,0,0
Narra,2022-06-06,1,0,88,0,0,0,1,0,0,0,0,0,0,0,0,7,2,47,25,6,1,0,0,0
Narra,2022-06-07,1,0,88,0,0,0,1,0,0,0,0,0,0,0,0,7,2,47,25,6,1,0,0,0
Narra,2022-06-08,1,0,88,0,0,0,1,0,0,0,0,0,0,0,0,7,2,47,25,6,1,0,0,0
Narra,2022-06-09,1,0,88,0,0,0,1,0,0,0,0,0,0,0,0,7,2,47,25,6,1,0,0,0
Narra,2022-06-10,1,0,88,0,0,0,1,0,0,0,0,0,0,0,0,7,2,47,25,6,1,0,0,0
Narra,2022-06-11,1,0,88,0,0,0,1,0,0,0,0,0,0,0,0,7,2,47,25,6,1,0,0,0
Narra,2022-06-12,1,0,88,0,0,0,1,0,0,0,0,0,0,0,0,7,2,47,25,6,1,0,0,0
Narra,2022-06-13,1,0,88,0,0,0,1,0,0,0,0,0,0,0,0,7,2,47,25,6,1,0,0,0
Narra,2022-06-14,1,0,88,0,0,0,1,0,0,0,0,0,0,0,0,7,2,47,25,6,1,0,0,0
Narra,2022-06-15,1,0,88,0,0,0,1,0,0,0,0,0,0,0,0,7,2,47,25,6,1,0,0,0
Narra,2022-06-16,1,0,88,0,0,0,1,0,0,0,0,0,0,0,0,7,2,47,25,6,1,0,0,0
Narra,2022-06-17,1,0,88,0,0,0,1,0,0,0,0,0,0,0,0,7,2,47,25,6,1,0,0,0
Narra,2022-06-18,1,0,88,0,0,0,1,0,0,0,0,0,0,0,0,7,2,47,25,6,1,0,0,0
Narra,2022-06-19,1,0,88,0,0,0,1,0,0,0,0,0,0,0,0,7,2,47,25,6,1,0,0,0
Narra,2022-06-20,1,0,88,0,0,0,1,0,0,0,0,0,0,0,0,7,2,47,25,6,1,0,0,0
Narra,2022-06-21,1,0,88,0,0,0,1,0,0,0,0,0,0,0,0,7,2,47,25,6,1,0,0,0
Narra,2022-06-22,1,0,88,0,0,0,1,0,0,0,0,0,0,0,0,7,2,47,25,6,1,0,0,0
Narra,2022-06-23,1,0,88,0,0,0,1,0,0,0,0,0,0,0,0,7,2,47,25,6,1,0,0,0
Narra,2022-06-24,1,0,88,0,0,0,1,0,0,0,0,0,0,0,0,7,2,47,25,6,1,0,0,0
Narra,2022-06-25,1,0,88,0,0,0,1,0,0,0,0,0,0,0,0,7,2,47,25,6,1,0,0,0
Narra,2022-06-26,1,0,88,0,0,0,1,0,0,0,0,0,0,0,0,7,2,47,25,6,1,0,0,0
Narra,2022-06-27,1,0,88,0,0,0,1,0,0,0,0,0,0,0,0,7,2,47,25,6,1,0,0,0
Narra,2022-06-28,1,0,88,0,0,0,1,0,0,0,0,0,0,0,0,7,2,47,25,6,1,0,0,0
Narra,2022-06-29,1,0,88,0,0,0,1,0,0,0,0,0,0,0,0,7,2,47,25,6,1,0,0,0
Narra,2022-06-30,1,0,88,0,0,0,1,0,0,0,0,0,0,0,0,7,2,47,25,6,1,0,0,0
Narra,2022-07-01,1,0,88,0,0,0,1,0,0,0,0,0,0,0,0,7,2,47,25,6,1,0,0,0
Narra,2022-07-02,1,0,88,0,0,0,1,0,0,0,0,0,0,0,0,7,2,47,25,6,1,0,0,0
Narra,2022-07-03,0,1,88,0,0,0,0,0,0,0,0,0,1,0,0,7,2,47,25,6,1,0,0,0
Narra,2022-07-04,1,1,88,0,0,0,0,0,0,0,0,0,1,0,0,7,2,47,25,6,1,1,0,0
Narra,2022-07-05,1,1,88,0,0,0,0,0,0,0,0,0,1,0,0,7,2,47,25,6,1,1,0,0
Narra,2022-07-06,1,1,88,0,0,0,0,0,0,0,0,0,1,0,0,7,2,47,25,6,1,1,0,0
Narra,2022-07-07,0,2,88,0,0,0,0,0,0,0,0,0,1,0,0,7,2,47,25,6,1,0,1,0
Narra,2022-07-08,0,2,88,0,0,0,0,0,0,0,0,0,1,0,0,7,2,47,25,6,1,0,1,0
Narra,2022-07-09,0,2,88,0,0,0,0,0,0,0,0,0,1,0,0,7,2,47,25,6,1,0,1,0
Narra,2022-07-10,0,2,88,0,0,0,0,0,0,0,0,0,1,0,0,7,2,47,25,6,1,0,1,0
Narra,2022-07-11,0,2,88,0,0,0,0,0,0,0,0,0,1,0,0,7,2,47,25,6,1,0,1,0
Narra,2022-07-12,0,2,88,0,0,0,0,0,0,0,0,0,1,0,0,7,2,47,25,6,1,0,1,0
Narra,2022-07-13,0,2,88,0,0,0,0,0,0,0,0,0,1,0,0,7,2,47,25,6,1,0,1,0
Narra,2022-07-14,0,2,88,0,0,0,0,0,0,0,0,0,1,0,0,7,2,47,25,6,1,0,1,0
Narra,2022-07-15,0,2,88,0,0,0,0,0,0,0,0,0,1,0,0,7,2,47,25,6,1,0,1,0
Narra,2022-07-16,0,1,89,0,0,0,0,0,0,0,0,0,1,0,0,7,2,47,25,6,1,0,0,1
Narra,2022-07-17,0,1,89,0,0,0,0,0,0,0,0,0,1,0,0,7,2,47,25,6,1,0,0,1
Narra,2022-07-18,0,1,89,0,0,0,0,0,0,0,0,0,1,0,0,7,2,47,25,6,1,0,0,1
Narra,2022-07-19,0,1,89,0,0,0,0,0,0,0,0,0,1,0,0,7,2,47,25,6,1,0,0,1
Narra,2022-07-20,0,1,89,0,0,0,0,0,0,0,0,0,1,0,0,7,2,47,25,6,1,0,0,1
Narra,2022-07-21,1,1,89,0,0,1,0,0,0,0,0,0,1,0,0,7,2,47,25,6,1,0,0,1
Narra,2022-07-22,1,1,89,0,0,1,0,0,0,0,0,0,1,0,0,7,2,47,25,6,1,0,0,1
Narra,2022-07-23,1,1,89,0,0,1,0,0,0,0,0,0,1,0,0,7,2,47,25,6,1,0,0,1
Narra,2022-07-24,1,1,89,0,0,1,0,0,0,0,0,0,1,0,0,7,2,47,25,6,1,0,0,1
Narra,2022-07-25,1,1,89,0,0,1,0,0,0,0,0,0,1,0,0,7,2,47,25,6,1,0,0,1
Narra,2022-07-26,0,2,89,0,0,0,0,0,0,0,0,1,1,0,0,7,2,47,25,6,1,0,0,1
Narra,2022-07-27,0,2,89,0,0,0,0,0,0,0,0,1,1,0,0,7,2,47,25,6,1,0,0,1
Narra,2022-07-28,0,2,89,0,0,0,0,0,0,0,0,1,1,0,0,7,2,47,25,6,1,0,0,1
Narra,2022-07-29,0,1,90,0,0,0,0,0,0,0,0,1,0,0,0,7,2,47,26,6,1,0,0,1
Narra,2022-07-30,0,1,90,0,0,0,0,0,0,0,0,1,0,0,0,7,2,47,26,6,1,0,0,1
Narra,2022-07-31,0,1,90,0,0,0,0,0,0,0,0,1,0,0,0,7,2,47,26,6,1,0,0,1
Narra,2022-08-01,0,1,90,0,0,0,0,0,0,0,0,1,0,0,0,7,2,47,26,6,1,0,0,1
Narra,2022-08-02,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,7,2,48,26,6,1,0,0,1
Narra,2022-08-03,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,7,2,48,26,6,1,0,0,1
Narra,2022-08-04,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,7,2,48,26,6,1,0,0,1
Narra,2022-08-05,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,7,2,48,26,6,1,0,0,1
Narra,2022-08-06,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,7,2,48,26,6,1,0,0,1
Narra,2022-08-07,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,7,2,48,26,6,1,0,0,1
Narra,2022-08-08,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,7,2,48,26,6,1,0,0,1
Narra,2022-08-09,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,7,2,48,26,6,1,0,0,1
Narra,2022-08-10,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,7,2,48,26,6,1,0,0,1
Narra,2022-08-11,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,7,2,48,26,6,1,0,0,1
Narra,2022-08-12,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,7,2,48,26,6,1,0,0,1
Narra,2022-08-13,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,7,2,48,26,6,1,0,0,1
Narra,2022-08-14,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,7,2,48,26,6,1,0,0,1
Narra,2022-08-15,1,0,91,0,0,1,0,0,0,0,0,0,0,0,0,7,2,48,26,6,1,0,0,1
Narra,2022-08-16,1,0,91,0,0,1,0,0,0,0,0,0,0,0,0,7,2,48,26,6,1,0,0,1
Narra,2022-08-17,0,1,91,0,0,0,0,0,0,0,0,1,0,0,0,7,2,48,26,6,1,0,0,1
Narra,2022-08-18,0,1,91,0,0,0,0,0,0,0,0,1,0,0,0,7,2,48,26,6,1,0,0,1
Narra,2022-08-19,0,1,91,0,0,0,0,0,0,0,0,1,0,0,0,7,2,48,26,6,1,0,0,1
Narra,2022-08-20,0,1,91,0,0,0,0,0,0,0,0,1,0,0,0,7,2,48,26,6,1,0,0,1
Narra,2022-08-21,0,1,91,0,0,0,0,0,0,0,0,1,0,0,0,7,2,48,26,6,1,0,0,1
Narra,2022-08-22,0,1,91,0,0,0,0,0,0,0,0,1,0,0,0,7,2,48,26,6,1,0,0,1
Narra,2022-08-23,0,1,91,0,0,0,0,0,0,0,0,1,0,0,0,7,2,48,26,6,1,0,0,1
Narra,2022-08-24,0,1,91,0,0,0,0,0,0,0,0,1,0,0,0,7,2,48,26,6,1,0,0,1
Narra,2022-08-25,0,1,91,0,0,0,0,0,0,0,0,1,0,0,0,7,2,48,26,6,1,0,0,1
Narra,2022-08-26,0,1,91,0,0,0,0,0,0,0,0,1,0,0,0,7,2,48,26,6,1,0,0,1
Narra,2022-08-27,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,7,2,49,26,6,1,0,0,1
Narra,2022-08-28,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,7,2,49,26,6,1,0,0,1
Narra,2022-08-29,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,7,2,49,26,6,1,0,0,1
Narra,2022-08-30,1,0,92,0,0,1,0,0,0,0,0,0,0,0,0,7,2,49,26,6,1,0,0,1
Narra,2022-08-31,1,0,92,0,0,1,0,0,0,0,0,0,0,0,0,7,2,49,26,6,1,0,0,1
Narra,2022-09-01,1,0,92,0,0,1,0,0,0,0,0,0,0,0,0,7,2,49,26,6,1,0,0,1
Narra,2022-09-02,0,1,92,0,0,0,0,0,0,0,0,1,0,0,0,7,2,49,26,6,1,0,0,1
Narra,2022-09-03,0,1,92,0,0,0,0,0,0,0,0,1,0,0,0,7,2,49,26,6,1,0,0,1
Narra,2022-09-04,0,1,92,0,0,0,0,0,0,0,0,1,0,0,0,7,2,49,26,6,1,0,0,1
Narra,2022-09-05,0,1,92,0,0,0,0,0,0,0,0,1,0,0,0,7,2,49,26,6,1,0,0,1
Narra,2022-09-06,0,1,92,0,0,0,0,0,0,0,0,1,0,0,0,7,2,49,26,6,1,0,0,1
Narra,2022-09-07,0,1,92,0,0,0,0,0,0,0,0,1,0,0,0,7,2,49,26,6,1,0,0,1
Narra,2022-09-08,0,1,92,0,0,0,0,0,0,0,0,1,0,0,0,7,2,49,26,6,1,0,0,1
Narra,2022-09-09,0,1,92,0,0,0,0,0,0,0,0,1,0,0,0,7,2,49,26,6,1,0,0,1
Narra,2022-09-10,0,1,92,0,0,0,0,0,0,0,0,1,0,0,0,7,2,49,26,6,1,0,0,1
Narra,2022-09-11,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,7,2,50,26,6,1,0,0,1
Narra,2022-09-12,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,7,2,50,26,6,1,0,0,1
Narra,2022-09-13,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,7,2,50,26,6,1,0,0,1
Narra,2022-09-14,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,7,2,50,26,6,1,0,0,1
Narra,2022-09-15,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,7,2,50,26,6,1,0,0,1
Narra,2022-09-16,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,7,2,50,26,6,1,0,0,1
Narra,2022-09-17,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,7,2,50,26,6,1,0,0,1
Narra,2022-09-18,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,7,2,50,26,6,1,0,0,1
Narra,2022-09-19,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,7,2,50,26,6,1,0,0,1
Narra,2022-09-20,1,0,93,0,0,1,0,0,0,0,0,0,0,0,0,7,2,50,26,6,1,0,0,1
Narra,2022-09-21,1,0,93,0,0,1,0,0,0,0,0,0,0,0,0,7,2,50,26,6,1,0,0,1
Narra,2022-09-22,1,0,93,0,0,1,0,0,0,0,0,0,0,0,0,7,2,50,26,6,1,0,0,1
Narra,2022-09-23,0,1,93,0,0,0,0,0,0,0,0,1,0,0,0,7,2,50,26,6,1,0,0,1
Narra,2022-09-24,0,1,93,0,0,0,0,0,0,0,0,1,0,0,0,7,2,50,26,6,1,0,0,1
Narra,2022-09-25,0,1,93,0,0,0,0,0,0,0,0,1,0,0,0,7,2,50,26,6,1,0,0,1
Narra,2022-09-26,0,1,93,0,0,0,0,0,0,0,0,1,0,0,0,7,2,50,26,6,1,0,0,1
Narra,2022-09-27,0,1,93,0,0,0,0,0,0,0,0,1,0,0,0,7,2,50,26,6,1,0,0,1
Narra,2022-09-28,0,1,93,0,0,0,0,0,0,0,0,1,0,0,0,7,2,50,26,6,1,0,0,1
Narra,2022-09-29,0,1,93,0,0,0,0,0,0,0,0,1,0,0,0,7,2,50,26,6,1,0,0,1
Narra,2022-09-30,0,1,93,0,0,0,0,0,0,0,0,1,0,0,0,7,2,50,26,6,1,0,0,1
Narra,2022-10-01,0,1,93,0,0,0,0,0,0,0,0,1,0,0,0,7,2,50,26,6,1,0,0,1
Narra,2022-10-02,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,7,2,51,26,6,1,0,0,1
Narra,2022-10-03,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,7,2,51,26,6,1,0,0,1
Narra,2022-10-04,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,7,2,51,26,6,1,0,0,1
Narra,2022-10-05,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,7,2,51,26,6,1,0,0,1
Narra,2022-10-06,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,7,2,51,26,6,1,0,0,1
Narra,2022-10-07,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,7,2,51,26,6,1,0,0,1
Narra,2022-10-08,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,7,2,51,26,6,1,0,0,1
