city_Mun_Res,barangay_Res,date,count_Exposed,count_Infectious,count_Recovered,count_Specimen_age_9_below,count_Specimen_age_10_17,count_Specimen_age_18_39,count_Specimen_age_40_59,count_Specimen_age_60_79,count_Specimen_age_80_above,count_Conf_age_9_below,count_Conf_age_10_17,count_Conf_age_18_39,count_Conf_age_40_59,count_Conf_age_60_79,count_Conf_age_80_above,count_Reco_age_9_below,count_Reco_age_10_17,count_Reco_age_18_39,count_Reco_age_40_59,count_Reco_age_60_79,count_Reco_age_80_above,count_Specimen_Unknown,count_Conf_Unknown,count_Reco_Unknown
CITY OF BIÑAN,ZAPOTE,2023-03-06,1,1,600,0,0,1,0,0,0,0,0,0,1,0,0,30,29,265,214,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-03-07,1,1,600,0,0,1,0,0,0,0,0,0,1,0,0,30,29,265,214,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-03-08,1,1,600,0,0,1,0,0,0,0,0,0,1,0,0,30,29,265,214,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-03-09,1,1,600,0,0,1,0,0,0,0,0,0,1,0,0,30,29,265,214,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-03-10,1,1,600,0,0,1,0,0,0,0,0,0,1,0,0,30,29,265,214,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-03-11,1,1,600,0,0,1,0,0,0,0,0,0,1,0,0,30,29,265,214,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-03-12,1,1,600,0,0,1,0,0,0,0,0,0,1,0,0,30,29,265,214,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-03-13,1,1,600,0,0,1,0,0,0,0,0,0,1,0,0,30,29,265,214,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-03-14,1,1,600,0,0,1,0,0,0,0,0,0,1,0,0,30,29,265,214,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-03-15,1,1,600,0,0,1,0,0,0,0,0,0,1,0,0,30,29,265,214,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-03-16,1,1,600,0,0,1,0,0,0,0,0,0,1,0,0,30,29,265,214,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-03-17,1,1,600,0,0,1,0,0,0,0,0,0,1,0,0,30,29,265,214,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-03-18,1,1,600,0,0,1,0,0,0,0,0,0,1,0,0,30,29,265,214,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-03-19,1,1,600,0,0,1,0,0,0,0,0,0,1,0,0,30,29,265,214,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-03-20,1,1,600,0,0,1,0,0,0,0,0,0,1,0,0,30,29,265,214,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-03-21,1,1,600,0,0,1,0,0,0,0,0,0,1,0,0,30,29,265,214,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-03-22,1,1,600,0,0,1,0,0,0,0,0,0,1,0,0,30,29,265,214,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-03-23,1,1,600,0,0,1,0,0,0,0,0,0,1,0,0,30,29,265,214,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-03-24,1,1,600,0,0,1,0,0,0,0,0,0,1,0,0,30,29,265,214,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-03-25,1,1,600,0,0,1,0,0,0,0,0,0,1,0,0,30,29,265,214,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-03-26,1,1,600,0,0,1,0,0,0,0,0,0,1,0,0,30,29,265,214,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-03-27,1,1,600,0,0,1,0,0,0,0,0,0,1,0,0,30,29,265,214,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-03-28,1,1,600,0,0,1,0,0,0,0,0,0,1,0,0,30,29,265,214,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-03-29,1,1,600,0,0,1,0,0,0,0,0,0,1,0,0,30,29,265,214,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-03-30,2,1,600,0,0,1,1,0,0,0,0,0,1,0,0,30,29,265,214,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-03-31,2,1,600,0,0,1,1,0,0,0,0,0,1,0,0,30,29,265,214,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-04-01,1,1,601,0,0,0,1,0,0,0,0,0,1,0,0,30,29,266,214,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-04-02,0,2,601,0,0,0,0,0,0,0,0,0,2,0,0,30,29,266,214,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-04-03,0,2,601,0,0,0,0,0,0,0,0,0,2,0,0,30,29,266,214,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-04-04,0,2,601,0,0,0,0,0,0,0,0,0,2,0,0,30,29,266,214,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-04-05,0,2,601,0,0,0,0,0,0,0,0,0,2,0,0,30,29,266,214,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-04-06,0,2,601,0,0,0,0,0,0,0,0,0,2,0,0,30,29,266,214,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-04-07,0,2,601,0,0,0,0,0,0,0,0,0,2,0,0,30,29,266,214,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-04-08,0,2,601,0,0,0,0,0,0,0,0,0,2,0,0,30,29,266,214,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-04-09,0,2,601,0,0,0,0,0,0,0,0,0,2,0,0,30,29,266,214,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-04-10,0,2,601,0,0,0,0,0,0,0,0,0,2,0,0,30,29,266,214,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-04-11,0,1,602,0,0,0,0,0,0,0,0,0,1,0,0,30,29,266,215,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-04-12,0,1,602,0,0,0,0,0,0,0,0,0,1,0,0,30,29,266,215,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-04-13,0,1,602,0,0,0,0,0,0,0,0,0,1,0,0,30,29,266,215,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-04-14,0,1,602,0,0,0,0,0,0,0,0,0,1,0,0,30,29,266,215,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-04-15,1,1,602,0,0,1,0,0,0,0,0,0,1,0,0,30,29,266,215,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-04-16,1,1,602,0,0,1,0,0,0,0,0,0,1,0,0,30,29,266,215,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-04-17,1,1,602,0,0,1,0,0,0,0,0,0,1,0,0,30,29,266,215,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-04-18,0,2,602,0,0,0,0,0,0,0,0,1,1,0,0,30,29,266,215,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-04-19,1,2,602,0,0,1,0,0,0,0,0,1,1,0,0,30,29,266,215,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-04-20,1,1,603,0,0,1,0,0,0,0,0,1,0,0,0,30,29,266,216,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-04-21,1,1,603,0,0,1,0,0,0,0,0,1,0,0,0,30,29,266,216,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-04-22,0,2,603,0,0,0,0,0,0,0,0,2,0,0,0,30,29,266,216,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-04-23,0,2,603,0,0,0,0,0,0,0,0,2,0,0,0,30,29,266,216,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-04-24,0,2,603,0,0,0,0,0,0,0,0,2,0,0,0,30,29,266,216,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-04-25,0,2,603,0,0,0,0,0,0,0,0,2,0,0,0,30,29,266,216,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-04-26,0,1,604,0,0,0,0,0,0,0,0,1,0,0,0,30,29,267,216,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-04-27,0,1,604,0,0,0,0,0,0,0,0,1,0,0,0,30,29,267,216,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-04-28,0,1,604,0,0,0,0,0,0,0,0,1,0,0,0,30,29,267,216,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-04-29,1,1,604,0,0,0,1,0,0,0,0,1,0,0,0,30,29,267,216,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-04-30,1,0,605,0,0,0,1,0,0,0,0,0,0,0,0,30,29,268,216,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-05-01,1,0,605,0,0,0,1,0,0,0,0,0,0,0,0,30,29,268,216,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-05-02,2,0,605,0,0,1,1,0,0,0,0,0,0,0,0,30,29,268,216,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-05-03,1,1,605,0,0,1,0,0,0,0,0,0,1,0,0,30,29,268,216,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-05-04,1,1,605,0,0,1,0,0,0,0,0,0,1,0,0,30,29,268,216,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-05-05,1,1,605,0,0,1,0,0,0,0,0,0,1,0,0,30,29,268,216,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-05-06,1,2,605,1,0,0,0,0,0,0,0,1,1,0,0,30,29,268,216,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-05-07,1,2,605,1,0,0,0,0,0,0,0,1,1,0,0,30,29,268,216,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-05-08,1,2,605,1,0,0,0,0,0,0,0,1,1,0,0,30,29,268,216,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-05-09,1,2,605,1,0,0,0,0,0,0,0,1,1,0,0,30,29,268,216,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-05-10,1,2,606,0,0,1,0,0,0,1,0,1,0,0,0,30,29,268,217,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-05-11,2,2,606,0,0,2,0,0,0,1,0,1,0,0,0,30,29,268,217,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-05-12,4,2,606,0,0,4,0,0,0,1,0,1,0,0,0,30,29,268,217,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-05-13,2,3,607,0,0,2,0,0,0,1,0,2,0,0,0,30,29,269,217,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-05-14,2,4,607,0,0,1,1,0,0,1,0,3,0,0,0,30,29,269,217,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-05-15,4,5,607,1,0,1,2,0,0,1,0,4,0,0,0,30,29,269,217,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-05-16,4,5,607,1,0,1,2,0,0,1,0,4,0,0,0,30,29,269,217,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-05-17,3,5,608,1,0,1,1,0,0,0,0,4,1,0,0,31,29,269,217,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-05-18,0,8,608,0,0,0,0,0,0,1,0,5,2,0,0,31,29,269,217,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-05-19,0,8,608,0,0,0,0,0,0,1,0,5,2,0,0,31,29,269,217,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-05-20,0,8,608,0,0,0,0,0,0,1,0,5,2,0,0,31,29,269,217,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-05-21,0,7,609,0,0,0,0,0,0,1,0,4,2,0,0,31,29,270,217,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-05-22,1,6,610,0,0,0,1,0,0,1,0,3,2,0,0,31,29,271,217,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-05-23,2,4,612,0,0,0,2,0,0,1,0,1,2,0,0,31,29,273,217,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-05-24,2,4,612,0,0,0,2,0,0,1,0,1,2,0,0,31,29,273,217,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-05-25,2,4,613,0,0,1,1,0,0,1,0,1,2,0,0,31,29,273,218,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-05-26,1,2,616,0,0,1,0,0,0,0,0,0,2,0,0,32,29,274,219,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-05-27,1,2,616,0,0,1,0,0,0,0,0,0,2,0,0,32,29,274,219,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-05-28,0,3,616,0,0,0,0,0,0,0,0,1,2,0,0,32,29,274,219,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-05-29,0,3,616,0,0,0,0,0,0,0,0,1,2,0,0,32,29,274,219,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-05-30,0,3,616,0,0,0,0,0,0,0,0,1,2,0,0,32,29,274,219,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-05-31,0,3,616,0,0,0,0,0,0,0,0,1,2,0,0,32,29,274,219,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-06-01,0,3,616,0,0,0,0,0,0,0,0,1,2,0,0,32,29,274,219,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-06-02,0,2,617,0,0,0,0,0,0,0,0,1,1,0,0,32,29,274,220,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-06-03,0,1,618,0,0,0,0,0,0,0,0,1,0,0,0,32,29,274,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-06-04,0,1,618,0,0,0,0,0,0,0,0,1,0,0,0,32,29,274,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-06-05,0,0,619,0,0,0,0,0,0,0,0,0,0,0,0,32,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-06-06,0,0,619,0,0,0,0,0,0,0,0,0,0,0,0,32,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-06-07,0,0,619,0,0,0,0,0,0,0,0,0,0,0,0,32,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-06-08,0,0,619,0,0,0,0,0,0,0,0,0,0,0,0,32,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-06-09,0,0,619,0,0,0,0,0,0,0,0,0,0,0,0,32,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-06-10,0,0,619,0,0,0,0,0,0,0,0,0,0,0,0,32,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-06-11,0,0,619,0,0,0,0,0,0,0,0,0,0,0,0,32,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-06-12,0,0,619,0,0,0,0,0,0,0,0,0,0,0,0,32,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-06-13,0,0,619,0,0,0,0,0,0,0,0,0,0,0,0,32,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-06-14,0,0,619,0,0,0,0,0,0,0,0,0,0,0,0,32,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-06-15,0,0,619,0,0,0,0,0,0,0,0,0,0,0,0,32,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-06-16,0,0,619,0,0,0,0,0,0,0,0,0,0,0,0,32,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-06-17,0,0,619,0,0,0,0,0,0,0,0,0,0,0,0,32,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-06-18,0,0,619,0,0,0,0,0,0,0,0,0,0,0,0,32,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-06-19,0,0,619,0,0,0,0,0,0,0,0,0,0,0,0,32,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-06-20,0,0,619,0,0,0,0,0,0,0,0,0,0,0,0,32,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-06-21,0,0,619,0,0,0,0,0,0,0,0,0,0,0,0,32,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-06-22,0,0,619,0,0,0,0,0,0,0,0,0,0,0,0,32,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-06-23,0,0,619,0,0,0,0,0,0,0,0,0,0,0,0,32,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-06-24,0,0,619,0,0,0,0,0,0,0,0,0,0,0,0,32,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-06-25,0,0,619,0,0,0,0,0,0,0,0,0,0,0,0,32,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-06-26,0,0,619,0,0,0,0,0,0,0,0,0,0,0,0,32,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-06-27,0,0,619,0,0,0,0,0,0,0,0,0,0,0,0,32,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-06-28,0,0,619,0,0,0,0,0,0,0,0,0,0,0,0,32,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-06-29,0,0,619,0,0,0,0,0,0,0,0,0,0,0,0,32,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-06-30,0,0,619,0,0,0,0,0,0,0,0,0,0,0,0,32,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-07-01,0,0,619,0,0,0,0,0,0,0,0,0,0,0,0,32,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-07-02,0,0,619,0,0,0,0,0,0,0,0,0,0,0,0,32,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-07-03,0,0,619,0,0,0,0,0,0,0,0,0,0,0,0,32,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-07-04,0,0,619,0,0,0,0,0,0,0,0,0,0,0,0,32,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-07-05,0,0,619,0,0,0,0,0,0,0,0,0,0,0,0,32,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-07-06,0,0,619,0,0,0,0,0,0,0,0,0,0,0,0,32,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-07-07,0,0,619,0,0,0,0,0,0,0,0,0,0,0,0,32,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-07-08,0,0,619,0,0,0,0,0,0,0,0,0,0,0,0,32,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-07-09,0,0,619,0,0,0,0,0,0,0,0,0,0,0,0,32,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-07-10,0,0,619,0,0,0,0,0,0,0,0,0,0,0,0,32,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-07-11,0,0,619,0,0,0,0,0,0,0,0,0,0,0,0,32,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-07-12,0,0,619,0,0,0,0,0,0,0,0,0,0,0,0,32,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-07-13,0,0,619,0,0,0,0,0,0,0,0,0,0,0,0,32,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-07-14,0,0,619,0,0,0,0,0,0,0,0,0,0,0,0,32,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-07-15,0,0,619,0,0,0,0,0,0,0,0,0,0,0,0,32,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-07-16,0,0,619,0,0,0,0,0,0,0,0,0,0,0,0,32,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-07-17,0,0,619,0,0,0,0,0,0,0,0,0,0,0,0,32,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-07-18,0,0,619,0,0,0,0,0,0,0,0,0,0,0,0,32,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-07-19,0,0,619,0,0,0,0,0,0,0,0,0,0,0,0,32,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-07-20,0,0,619,0,0,0,0,0,0,0,0,0,0,0,0,32,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-07-21,0,0,619,0,0,0,0,0,0,0,0,0,0,0,0,32,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-07-22,0,0,619,0,0,0,0,0,0,0,0,0,0,0,0,32,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-07-23,0,0,619,0,0,0,0,0,0,0,0,0,0,0,0,32,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-07-24,0,0,619,0,0,0,0,0,0,0,0,0,0,0,0,32,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-07-25,0,0,619,0,0,0,0,0,0,0,0,0,0,0,0,32,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-07-26,0,0,619,0,0,0,0,0,0,0,0,0,0,0,0,32,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-07-27,0,0,619,0,0,0,0,0,0,0,0,0,0,0,0,32,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-07-28,0,0,619,0,0,0,0,0,0,0,0,0,0,0,0,32,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-07-29,0,0,619,0,0,0,0,0,0,0,0,0,0,0,0,32,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-07-30,0,0,619,0,0,0,0,0,0,0,0,0,0,0,0,32,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-07-31,0,0,619,0,0,0,0,0,0,0,0,0,0,0,0,32,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-08-01,0,0,619,0,0,0,0,0,0,0,0,0,0,0,0,32,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-08-02,0,0,619,0,0,0,0,0,0,0,0,0,0,0,0,32,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-08-03,0,0,619,0,0,0,0,0,0,0,0,0,0,0,0,32,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-08-04,0,0,619,0,0,0,0,0,0,0,0,0,0,0,0,32,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-08-05,0,0,619,0,0,0,0,0,0,0,0,0,0,0,0,32,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-08-06,0,0,619,0,0,0,0,0,0,0,0,0,0,0,0,32,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-08-07,0,0,619,0,0,0,0,0,0,0,0,0,0,0,0,32,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-08-08,1,0,619,1,0,0,0,0,0,0,0,0,0,0,0,32,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-08-09,1,0,619,1,0,0,0,0,0,0,0,0,0,0,0,32,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-08-10,1,0,619,1,0,0,0,0,0,0,0,0,0,0,0,32,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-08-11,1,0,619,1,0,0,0,0,0,0,0,0,0,0,0,32,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-08-12,0,1,619,0,0,0,0,0,0,1,0,0,0,0,0,32,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-08-13,0,1,619,0,0,0,0,0,0,1,0,0,0,0,0,32,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-08-14,0,1,619,0,0,0,0,0,0,1,0,0,0,0,0,32,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-08-15,0,1,619,0,0,0,0,0,0,1,0,0,0,0,0,32,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-08-16,0,1,619,0,0,0,0,0,0,1,0,0,0,0,0,32,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-08-17,0,1,619,0,0,0,0,0,0,1,0,0,0,0,0,32,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-08-18,0,1,619,0,0,0,0,0,0,1,0,0,0,0,0,32,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-08-19,0,0,620,0,0,0,0,0,0,0,0,0,0,0,0,33,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-08-20,0,0,620,0,0,0,0,0,0,0,0,0,0,0,0,33,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-08-21,0,0,620,0,0,0,0,0,0,0,0,0,0,0,0,33,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-08-22,0,0,620,0,0,0,0,0,0,0,0,0,0,0,0,33,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-08-23,0,0,620,0,0,0,0,0,0,0,0,0,0,0,0,33,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-08-24,0,0,620,0,0,0,0,0,0,0,0,0,0,0,0,33,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-08-25,0,0,620,0,0,0,0,0,0,0,0,0,0,0,0,33,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-08-26,0,0,620,0,0,0,0,0,0,0,0,0,0,0,0,33,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-08-27,0,0,620,0,0,0,0,0,0,0,0,0,0,0,0,33,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-08-28,0,0,620,0,0,0,0,0,0,0,0,0,0,0,0,33,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-08-29,0,0,620,0,0,0,0,0,0,0,0,0,0,0,0,33,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-08-30,0,0,620,0,0,0,0,0,0,0,0,0,0,0,0,33,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-08-31,0,0,620,0,0,0,0,0,0,0,0,0,0,0,0,33,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-09-01,0,0,620,0,0,0,0,0,0,0,0,0,0,0,0,33,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-09-02,0,0,620,0,0,0,0,0,0,0,0,0,0,0,0,33,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-09-03,0,0,620,0,0,0,0,0,0,0,0,0,0,0,0,33,29,275,221,55,4,0,0,3
